"code","wildcard","name","description","file_name","link","type",mode_play,"sub_link","image",view,play,vote,author_id,"publish_at"
NULL,"xv","Xa Vang",NULL,"5580.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xv","Xa Vang",NULL,"5581.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xv","Xa Vang",NULL,"5582.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xv","Xa Vang",NULL,"5583.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xve","Xa Vang Em",NULL,"22220.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xvmtt","Xa Vang Mot Tinh Thuong",NULL,"22221.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlvr","Xac La Vang Roi",NULL,"16847.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xpna","Xac Phao Nha Ai",NULL,"16848.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xm","Xanh Mai",NULL,"16849.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xvscm","Xap Ve So Chieu Mua",NULL,"24358.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xt","Xau Trai",NULL,"16850.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xd","Xe Dap",NULL,"16896.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdt","Xe Dap Teen",NULL,"5584.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdccvcv","Xe Dap, Chong Chong Va Ca Vang",NULL,"5585.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xddct","Xe Dem Den Cong Truong",NULL,"24359.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdmt","Xe Do Mien Tay",NULL,"5586.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdtt","Xe Doi Trai Tim",NULL,"5587.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xh","Xe Hoa",NULL,"24360.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xhcb","Xe Hoa Cach Biet",NULL,"24361.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xhmc","Xe Hoa Mot Chien",NULL,"24362.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xtmd","Xe Tan Man Dem",NULL,"5588.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xtt","Xe Thu Tinh",NULL,"24363.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xtt","Xe Thu Tinh",NULL,"24364.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xnldv","Xem Nhau La Di Vang",NULL,"5589.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xnnxl","Xem Nhau Nhu Xa La",NULL,"5590.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xvqk","Xep Vao Qua Khu",NULL,"16851.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xd","Xich Du",NULL,"5591.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlgn","Xich Lai Gan Nhau",NULL,"5592.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xl","Xich Lo",NULL,"21330.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xad","Xin Anh Dung",NULL,"5593.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xadd","Xin Anh Dung Den",NULL,"5594.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xadhh","Xin Anh Dung Hai Hoa",NULL,"16897.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xadn","Xin Anh Dung Noi",NULL,"21331.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xagttq","Xin Anh Giu Tron Tinh Que",NULL,"20887.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xagttq","Xin Anh Giu TroN Tinh Que",NULL,"20888.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xagttq","Xin Anh Giu Tron Tinh Que",NULL,"20889.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xagttq","Xin Anh Giu Tron Tinh Que",NULL,"20890.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xagttq","Xin Anh Giu Tron Tinh Que",NULL,"20891.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xagttq","Xin Anh Giu Tron Tinh Que",NULL,"20892.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xagttq","Xin Anh Giu Tron Tinh Que",NULL,"20893.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xagttq","Xin Anh Giu Tron Tinh Que",NULL,"20894.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xalv","Xin Anh Lai Ve",NULL,"21332.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xalv","Xin Anh Lai Ve",NULL,"21333.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xbyvd","Xin Binh Yen Ve Day",NULL,"24457.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xcod","Xin Cam On Doi",NULL,"24365.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xcoe","Xin Cam On Em",NULL,"20895.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xcotn","Xin Cam On Tinh Nhan",NULL,"20896.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xc","Xin Chao",NULL,"24366.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xcnm","Xin Chao Ngay Moi",NULL,"20897.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xclgm","Xin Chi La Giac Mo",NULL,"16898.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xcady","Xin Cho Anh Duoc Yeu",NULL,"16852.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xcetmch","Xin Cho Em Toi Mot Co Hoi",NULL,"24367.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xcmy","Xin Cho Mai Yeu",NULL,"16853.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xcnc","Xin Cho Nu Cuoi",NULL,"16854.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xct","Xin Cho Toi",NULL,"16855.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xct","Xin Cho Toi",NULL,"24368.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xctdy","Xin Cho Toi Duoc Yeu",NULL,"16856.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xcetd","Xin Co Em Trong Doi",NULL,"24369.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xcgtn","Xin Con Goi Ten Nhau",NULL,"16857.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xcgtn","Xin Con Goi Ten Nhau",NULL,"16858.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xcgtn","Xin Con Goi Ten Nhau",NULL,"16859.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xcnn","Xin Con Nho Nhau",NULL,"24370.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdtce","Xin Danh Tron Cho Em",NULL,"24371.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdbe","Xin Den Ben Em",NULL,"16860.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdnm","Xin Dep Nhu Mo",NULL,"24372.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdndty","Xin Diu Nhau Den Tinh Yeu",NULL,"24373.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdccd","Xin Doi Cho Co Doi",NULL,"24374.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdmctt","Xin Doi Mot Chut Thu Tha",NULL,"16861.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdbme","Xin Dung Bo Mac Em",NULL,"16862.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdcx","Xin Dung Cach Xa",NULL,"16899.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdcxr","Xin Dung Cach Xa (Remix)",NULL,"16863.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xddba","Xin Dung Den Ben Anh",NULL,"16865.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xddbarnv","Xin Dung Den Ben Anh (Remix New Version)",NULL,"24375.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xddbar","Xin Dung Den Ben Anh (Remix)",NULL,"16864.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xddg","Xin Dung Doi Gian",NULL,"24376.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xddd","Xin Dung Don Dua",NULL,"24377.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdhks","Xin Dung Hen Kiep Sau",NULL,"16866.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdhm","Xin Dung Hoai Mong",NULL,"24378.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdhn","Xin Dung Hoai Nghi",NULL,"24379.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdhts","XIN DUNG HOI TAI SAO",NULL,"24458.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdlmk","Xin Dung Lam Me Khoc",NULL,"16867.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdlmk","Xin Dung Lam Me Khoc",NULL,"22222.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdnm","Xin Dung Ngu Me",NULL,"16868.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdnk","Xin Dung Niu Keo",NULL,"16869.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdnyt","Xin Dung Noi Yeu Toi",NULL,"22223.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdnyt","Xin Dung Noi Yeu Toi",NULL,"22224.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdql","Xin Dung Quay Lai",NULL,"16870.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdql","Xin Dung Quay Lai",NULL,"22225.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdqa","Xin Dung Quen Anh",NULL,"22226.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdqt","Xin Dung Quen Toi",NULL,"22227.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdrx","Xin Dung Roi Xa",NULL,"22228.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdtdd","Xin Dung Trach Da Da",NULL,"22229.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdtddr","Xin Dung Trach Da Da (Remix)",NULL,"16871.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdtv","Xin Dung Tuyet Vong",NULL,"22230.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdyt","Xin Dung Yeu Toi",NULL,"16872.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdyt","Xin Dung Yeu Toi",NULL,"16873.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdyt","Xin Dung Yeu Toi",NULL,"16874.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdltc","Xin Duoc La Tinh Cuoi",NULL,"22231.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xdy","Xin Duoc Yeu",NULL,"16875.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xe","Xin Em",NULL,"16876.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xedb","Xin Em Dung Buon",NULL,"22232.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xedhts","Xin Em Dung Hoi Tai Sao",NULL,"22233.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xedk","Xin Em Dung Khoc",NULL,"16877.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xedkvq","Xin Em Dung Khoc Vu Quy",NULL,"16878.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xedq","Xin Em Dung Quen",NULL,"22234.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xegbt","Xin Em Go Ba Tieng",NULL,"22235.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xehctmch","Xin Em Hay Cho Toi Mot Co Hoi",NULL,"16900.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xehqv","Xin Em Hay Quay Ve",NULL,"24459.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xehqt","Xin Em Hay Quen Toi",NULL,"24396.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xenc","Xin Em Nu Cuoi",NULL,"16881.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xett","Xin Em Thu Tha",NULL,"16882.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xeh","Xin EmDung Hoi",NULL,"24397.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xgnlcn","Xin Goi nhau La Co Nhan",NULL,"16883.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xgnlcn","Xin Goi Nhau La Co Nhan",NULL,"16884.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xhlad","Xin Hay Lam Anh Duoc",NULL,"16885.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xhqd","Xin Hay Quen Di",NULL,"25218.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xhrx","Xin Hay Roi Xa",NULL,"16886.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xhtt","Xin Hay Thu Tha",NULL,"16887.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xhtn","Xin Hay Tin Nhau",NULL,"16888.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlcrn","Xin Lam Chim Rung Nui",NULL,"24398.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlntcd","Xin Lam Nguoi Tinh Co Don",NULL,"16889.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlnxl","Xin Lam Nguoi Xa La",NULL,"24399.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xl","Xin Loi",NULL,"16890.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xla","Xin Loi Anh",NULL,"16891.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xla","Xin Loi Anh",NULL,"16892.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xla","Xin Loi Anh",NULL,"16893.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xla","Xin Loi Anh",NULL,"16901.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlacc1","Xin Loi Anh Chi Co 100K",NULL,"16902.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlads","Xin Loi Anh Da Sai",NULL,"24400.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlakcy","Xin Loi Anh Khong Con Yeu",NULL,"24401.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlakcye","Xin Loi Anh Khong Con Yeu Em",NULL,"24402.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlaktq","Xin Loi Anh Khong The Quen",NULL,"16903.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlaltbbg","Xin Loi Anh La Thang Ban Banh Gio",NULL,"16904.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlasrd","Xin Loi Anh Se Ra Di",NULL,"16905.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlaye","Xin Loi Anh Yeu Em",NULL,"24403.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xle","Xin Loi Em",NULL,"16906.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xle","Xin Loi Em",NULL,"24404.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlecl","Xin Loi Em Chi La",NULL,"16907.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlen","Xin Loi Em Nhieu",NULL,"24405.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xley","Xin Loi Em Yeu",NULL,"16908.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlm","Xin Loi Me",NULL,"16909.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlmm","Xin Loi Muon Mang",NULL,"16910.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlnay","Xin Loi Nguoi Anh Yeu",NULL,"16911.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlncg","Xin Loi Nguoi Con Gai",NULL,"16912.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlt","Xin Loi Thay",NULL,"16913.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlty","Xin Loi Tinh Yeu",NULL,"16972.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlvtc","Xin Loi Vi Tat Ca",NULL,"5595.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xlaye","Xin Loi! Anh Yeu Em",NULL,"5596.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xmya","Xin Mai Yeu Anh",NULL,"5597.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xmtny","Xin Mat Troi Ngu Yen",NULL,"24406.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xml","Xin Mot Lan",NULL,"24407.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xmld","Xin Mot Lan Dau",NULL,"24408.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xmldnya","Xin Mot Lan Duoc Noi Yeu Anh",NULL,"5598.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xmlt","Xin Mot Lan Thoi",NULL,"24409.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xml","Xin Mot LanThoi",NULL,"24410.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xmnmcn","Xin Mot Ngay Mai Co Nhau",NULL,"24411.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xmnr","Xin Mua Ngung Roi",NULL,"24412.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xndnr","Xin Nguoi Dung Noi (Remix)",NULL,"24413.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xntt","Xin Nguoi Thu Tha",NULL,"24460.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xntn","Xin Nho Tim Nhau",NULL,"24414.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xqdbd","Xin Quen Di Bong Dem",NULL,"24415.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xqnd","Xin Quen Nhau Di",NULL,"5599.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xrmm","Xin Ru Muon Mang",NULL,"5600.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xrmm","Xin Ru Muon Mang",NULL,"24416.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xttno","Xin That Tam Nguoi Oi",NULL,"24417.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xtgnt","Xin Thoi Gian Ngung Troi",NULL,"5601.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xtgqm","Xin Thoi Gian Qua Mau",NULL,"5602.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xtgqm","Xin Thoi Gian Qua Mau",NULL,"5603.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xtc","Xin Thuong Con",NULL,"5604.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xtc","Xin Thuong Con",NULL,"5605.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xtytl","Xin Tinh Yeu Tro Lai",NULL,"5606.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xtle","Xin Tra Lai Em",NULL,"24418.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xtltg","Xin Tra Lai Thoi Gian",NULL,"24419.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xtnn","Xin Tra No Nguoi",NULL,"5607.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xttv","Xin Tra Toi Ve",NULL,"24420.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xtl","Xin Tro Lai",NULL,"5608.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xttl","Xin Tron Tuoi Loan",NULL,"5609.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
NULL,"xttl","Xin Tron Tuoi Loan",NULL,"5610.mkv",NULL,"mp4",0,NULL,NULL,0,0,0,0,"2000-01-01 00:00:00"
